System,Output,Method,Amplitude,NoiseStd,Replicates,PICP_mean,PICP_min,PICP_max,PICP_sd,MPIW_mean,MPIW_min,MPIW_max,MPIW_sd,NMPIW_mean,NMPIW_min,NMPIW_max,NMPIW_sd,RMSE_mean,RMSE_min,RMSE_max,RMSE_sd,MaxExcess_mean,MaxExcess_min,MaxExcess_max,MaxExcess_sd,MinSlack_mean,MinSlack_min,MinSlack_max,MinSlack_sd,Violations_total
2,2,MANFIZ_noise,1.3,0.02,20,1.0,1.0,1.0,0.0,0.437816189867606,0.4348703898686804,0.4406478579345868,0.0018202659145040332,0.24006921874176734,0.21350309400098427,0.2609102667296216,0.01143419172583055,0.02356368362225187,0.022426131413639357,0.02443485383379871,0.00046615123848523323,0.0,0.0,0.0,0.0,0.09662704819041036,0.07174611367713901,0.10849924624587837,0.007910055160148576,0
2,2,MANFIZ_validation,1.0,0.005,20,1.0,1.0,1.0,0.0,0.28854599484106375,0.28639474466560544,0.2902328648914253,0.001161113026358189,0.1954404387395203,0.17611784955886844,0.21002315689682105,0.009166945570214987,0.006655646176605153,0.00626125384363661,0.00697209925162891,0.00017990774510317516,0.0,0.0,0.0,0.0,0.07014430842864938,0.06466883815945754,0.07922157576964438,0.003470259234506947,0
2,2,MANFIZ_validation,1.0,0.01,20,1.0,1.0,1.0,0.0,0.28856411614628585,0.28640442104238073,0.2902270113788658,0.0011591309625660308,0.19419056761297349,0.17479707939981465,0.2086692479999873,0.009214514023807957,0.01117308291956307,0.010696676030618454,0.01157092457686346,0.0002066085930397272,0.0,0.0,0.0,0.0,0.062506372557575,0.05619610759499449,0.072479612349405,0.004245802905951681,0
2,2,MANFIZ_validation,1.0,0.02,20,1.0,1.0,1.0,0.0,0.28863339281453204,0.2864643693960756,0.2903151987712991,0.0011532754546179115,0.1914364624207743,0.17223450822801634,0.20552118378021622,0.009223600556882802,0.021134041162320635,0.02038291999143116,0.0218037682121851,0.00034905005165211986,0.0,0.0,0.0,0.0,0.045130609864383046,0.03747347366780582,0.05816218521591961,0.004969398712239626,0
2,2,MANFIZ_validation,1.15,0.005,20,1.0,1.0,1.0,0.0,0.3099187306448224,0.3074157058368316,0.3122173424285409,0.001476107612827594,0.18944181679333416,0.1691391040702007,0.20518881567080452,0.00921350133007103,0.008331725680455888,0.007639199878592997,0.00904757484860728,0.0003244915674888888,0.0,0.0,0.0,0.0,0.07095935517904588,0.06378643515259846,0.08165708712759488,0.0041699198989705874,0
2,2,MANFIZ_validation,1.15,0.01,20,1.0,1.0,1.0,0.0,0.30993471480231866,0.30742072473484566,0.3121990758077097,0.0014739941163485883,0.18839115027996015,0.16800209255446555,0.2035824169737579,0.009200288372444161,0.012262663798472639,0.011551818874532185,0.012806521032809593,0.00028728612571499146,0.0,0.0,0.0,0.0,0.06352731728587159,0.0554963698277874,0.07489320175320804,0.00482058943654624,0
2,2,MANFIZ_validation,1.15,0.02,20,1.0,1.0,1.0,0.0,0.30999557137139305,0.30746424606747536,0.3121848148836979,0.001467371765918704,0.1859054549488536,0.16578896135769386,0.20046049995851306,0.009151573942228913,0.021758022683274862,0.02084189326798518,0.022488075107967548,0.0003798945168243592,0.0,0.0,0.0,0.0,0.046322115750837944,0.038100410566504275,0.06136852379969351,0.005597784961306061,0
2,2,MANFIZ_validation,1.3,0.005,20,1.0,1.0,1.0,0.0,0.33108063839288066,0.32824784402076773,0.33398206151382365,0.0017923860555611134,0.18475366307613345,0.16436982784948453,0.20208506385217395,0.008839068040950485,0.012217744508698258,0.011258720185739585,0.013494615695112643,0.0005464864890088565,0.0,0.0,0.0,0.0,0.06941305924125445,0.028821346617072002,0.083020311006057,0.01055165395399152,0
2,2,MANFIZ_validation,1.3,0.01,20,1.0,1.0,1.0,0.0,0.33109473469707906,0.32825195805218066,0.3339624311710089,0.0017902335838114601,0.18380203753664454,0.16336247548871838,0.20041605788292616,0.008767379430135187,0.015190093850774708,0.014206817320462962,0.016266988226981582,0.0004777442455059345,0.0,0.0,0.0,0.0,0.06246730453198494,0.022905543837693526,0.07490650478380725,0.010561875982550846,0
2,2,MANFIZ_validation,1.3,0.02,20,1.0,1.0,1.0,0.0,0.33114929260252857,0.3282923841711059,0.3339432914431144,0.001784195952945144,0.18158281547628893,0.1613962749515997,0.19717350056980917,0.008725083634197842,0.02356368362225187,0.022426131413639357,0.02443485383379871,0.00046615123848523323,0.0,0.0,0.0,0.0,0.04563631319971291,0.011073945729927731,0.05870039753381631,0.009810382353740616,0
3,1,MANFIZ_noise,1.0,0.005,20,1.0,1.0,1.0,0.0,0.45811423500331067,0.45687095051819715,0.4593320341648877,0.0006772384280486457,0.2982256250657659,0.26613008589955234,0.33120857411462623,0.01954055514725452,0.006058943193252946,0.005862036719768779,0.006213514540981664,9.2573419936318e-05,0.0,0.0,0.0,0.0,0.16211775318804472,0.1545945126641404,0.16782175816144626,0.0038068958255863183,0
3,1,MANFIZ_noise,1.0,0.01,20,1.0,1.0,1.0,0.0,0.4581265590240944,0.4568908599752666,0.45934664428471345,0.0006761175792583085,0.29677122158806374,0.2650595391858755,0.3276199830666707,0.019191252111055525,0.011188636901867142,0.010827377168606553,0.011397664557275462,0.00015712068451864152,0.0,0.0,0.0,0.0,0.15356665150232507,0.1433790526232342,0.161057798791571,0.005099782239959322,0
3,1,MANFIZ_noise,1.0,0.02,20,1.0,1.0,1.0,0.0,0.4581703746346301,0.45694658464269244,0.4593927872683938,0.0006726713596301204,0.2930398078647022,0.2621222736236401,0.3240259991467325,0.01866803036378882,0.02189318497750947,0.021186728755290134,0.022269759060092483,0.00030524160692955565,0.0,0.0,0.0,0.0,0.13281376905738032,0.11911530832333311,0.1395533828093281,0.005700390782435887,0
3,1,MANFIZ_noise,1.15,0.005,20,1.0,1.0,1.0,0.0,0.46548786559317384,0.46400711601171457,0.4668962367269349,0.0007838441444607577,0.26603767596989963,0.23450514650404924,0.3099800081105065,0.020870234444028538,0.0067322086734249685,0.006521293390940798,0.007042014694211637,0.00013395895582351863,0.0,0.0,0.0,0.0,0.143619017213457,0.13103693116217782,0.15317432450566118,0.006649481473263092,0
3,1,MANFIZ_noise,1.15,0.01,20,1.0,1.0,1.0,0.0,0.46549911335311733,0.4640258960740499,0.46690991162710904,0.0007827721189340635,0.2650056121873879,0.23359419148015684,0.30690057786407077,0.02053285826344145,0.01156426045008826,0.011229198660306838,0.011866752010180458,0.00017264689644151551,0.0,0.0,0.0,0.0,0.13659561990181107,0.1201284200342029,0.14829886028400782,0.00796145382525524,0
3,1,MANFIZ_noise,1.15,0.02,20,1.0,1.0,1.0,0.0,0.46553965121926716,0.4640781599283903,0.46695097094999727,0.0007799061780037489,0.26223215895848073,0.23035961544473993,0.3008965260539102,0.01996027272793327,0.022087119629011644,0.02141777214539451,0.02248264901142365,0.00031177581820749576,0.0,0.0,0.0,0.0,0.1195571188983166,0.09770041133320359,0.13682270212696476,0.01019160369103303,0
3,1,MANFIZ_noise,1.3,0.005,20,1.0,1.0,1.0,0.0,0.47233715409293825,0.4706361431002592,0.47389389969197376,0.0008749481557890985,0.2387898181538847,0.2074609274635422,0.28296181061201786,0.020081072202835146,0.008976746368059571,0.008413102991007558,0.009641048967690797,0.0003137358156392081,0.0,0.0,0.0,0.0,0.10313695412189808,0.08164732400549804,0.11825773749130594,0.010867117401628672,0
3,1,MANFIZ_noise,1.3,0.01,20,1.0,1.0,1.0,0.0,0.47234767821358037,0.47065311174757646,0.473906143193279,0.0008741492863656359,0.23801775862673996,0.2068449705535941,0.28313141470518,0.019912984801839385,0.012995972000115317,0.012603252945503634,0.013566457095829362,0.00027854082694033443,0.0,0.0,0.0,0.0,0.09783568633361832,0.07260652666458789,0.11346334571080213,0.012216775225519332,0
3,1,MANFIZ_noise,1.3,0.02,20,1.0,1.0,1.0,0.0,0.4723850974037377,0.4707019026565445,0.4739447823492066,0.0008721573854538618,0.23577167244715624,0.2041645064347056,0.2805452288803885,0.01942912229495946,0.02286750723147754,0.022269577793082952,0.02342251726698633,0.0003546895479104669,0.0,0.0,0.0,0.0,0.08389992797092871,0.05452504793017282,0.10387456214979393,0.015641917087939352,0
3,1,MANFIZ_validation,1.0,0.005,20,1.0,1.0,1.0,0.0,0.3309840548153748,0.329756837173812,0.33222371161605063,0.0006791900059680411,0.2154686808568423,0.19208534774096098,0.2392344483695342,0.014165562326620714,0.006058943193252946,0.005862036719768779,0.006213514540981664,9.2573419936318e-05,0.0,0.0,0.0,0.0,0.10070046551234803,0.09353854293970827,0.10668206146543208,0.003710459830777364,0
3,1,MANFIZ_validation,1.0,0.01,20,1.0,1.0,1.0,0.0,0.3309963788361585,0.3297767466308816,0.33223832173587725,0.0006779314328404222,0.21442013894621476,0.19131587027354977,0.23664430620686158,0.013914610984179869,0.011188636901867142,0.010827377168606553,0.011397664557275462,0.00015712068451864152,0.0,0.0,0.0,0.0,0.09196034669665484,0.08232308289880205,0.09932245981735792,0.004899558575749965,0
3,1,MANFIZ_validation,1.0,0.02,20,1.0,1.0,1.0,0.0,0.33104019444669397,0.32983247129830817,0.3322844647195571,0.0006741688280683196,0.21173201756194351,0.18920469087042377,0.23423167936572822,0.013538833683459126,0.02189318497750947,0.021186728755290134,0.022269759060092483,0.00030524160692955565,0.0,0.0,0.0,0.0,0.07126990950165969,0.05780595464694269,0.0782909555180577,0.005668736913264662,0
3,1,MANFIZ_validation,1.15,0.005,20,1.0,1.0,1.0,0.0,0.3383828125172954,0.3369066923837412,0.3398162252157177,0.000789728155565571,0.19339747641639515,0.17040955803469843,0.22526042895794077,0.015217349433276435,0.0067322086734249685,0.006521293390940798,0.007042014694211637,0.00013395895582351863,0.0,0.0,0.0,0.0,0.08236746630500773,0.07041310199269303,0.09221536210403494,0.0066573214845139506,0
3,1,MANFIZ_validation,1.15,0.01,20,1.0,1.0,1.0,0.0,0.338394060277239,0.3369254724460772,0.33982990011589154,0.0007883937622382291,0.19264895366148468,0.16974957044717043,0.2230239196574285,0.014972745786782187,0.01156426045008826,0.011229198660306838,0.011866752010180458,0.00017264689644151551,0.0,0.0,0.0,0.0,0.07520965710955323,0.05940443806238119,0.0872996026746782,0.008024309860746126,0
3,1,MANFIZ_validation,1.15,0.02,20,1.0,1.0,1.0,0.0,0.3384345981433888,0.33697773630041783,0.3398709594387798,0.0007849894771359741,0.19063895391250582,0.1673266290231342,0.21866623263658652,0.014556833814583404,0.022087119629011644,0.02141777214539451,0.02248264901142365,0.00031177581820749576,0.0,0.0,0.0,0.0,0.05773560927926323,0.036976429361381874,0.07572555401263538,0.01004527259362836,0
3,1,MANFIZ_validation,1.3,0.005,20,1.0,1.0,1.0,0.0,0.34521150321857863,0.3434910464990829,0.34679742262309005,0.0008835969963092546,0.17452532151652156,0.1514980217337639,0.20671033656100748,0.01472395455388001,0.008976746368059571,0.008413102991007558,0.009641048967690797,0.0003137358156392081,0.0,0.0,0.0,0.0,0.04140547298427766,0.02122120620049192,0.05619118768958828,0.01122717888801097,0
3,1,MANFIZ_validation,1.3,0.01,20,1.0,1.0,1.0,0.0,0.3452220273392207,0.343508015146402,0.3468096661243943,0.0008824311411082134,0.173962347168425,0.15110629263151118,0.2068349536045758,0.01459962039029414,0.012995972000115317,0.012603252945503634,0.013566457095829362,0.00027854082694033443,0.0,0.0,0.0,0.0,0.0360245042556181,0.01218040885958177,0.05001848330125637,0.012839787818642685,0
3,1,MANFIZ_validation,1.3,0.02,20,0.9998870056497176,0.9988700564971752,1.0,0.0002955640473336652,0.3452594465293783,0.34355680605536976,0.3468483052803221,0.0008797090858308536,0.17232561612108213,0.1490984852090449,0.20494975009488245,0.014244700198874598,0.02286750723147754,0.022269577793082952,0.02342251726698633,0.0003546895479104669,0.0009670398399959895,0.0,0.007779487796388929,0.0023916306042121457,0.021928134667332094,-0.007779487796388929,0.041351229072404,0.016194278563022045,4
3,2,MANFIZ_noise,1.0,0.005,20,1.0,1.0,1.0,0.0,0.507271672234542,0.5053313178502987,0.5096028787740667,0.0011352511696388506,0.2475943583070776,0.21365444357297575,0.28281092410243636,0.020398429056599644,0.006555425994202576,0.00634654911234751,0.006837123919282396,0.00011118349465154808,0.0,0.0,0.0,0.0,0.17929517198614162,0.17097946919698223,0.1864218212462882,0.004256004500577745,0
3,2,MANFIZ_noise,1.0,0.01,20,1.0,1.0,1.0,0.0,0.5072871761977341,0.5053633397853904,0.5096156866402535,0.0011320716648885079,0.24651054672713538,0.21256655963524132,0.28096711279860703,0.020161280405457536,0.011767869564293864,0.011542059135752689,0.01196752696791655,0.00013865416617032768,0.0,0.0,0.0,0.0,0.16967728658285147,0.16324982961294504,0.17734826878107324,0.00419500151583467,0
3,2,MANFIZ_noise,1.0,0.02,20,1.0,1.0,1.0,0.0,0.507342271675256,0.5054487954544818,0.5096626448940401,0.0011241499369081232,0.2439111351127769,0.21039419860683503,0.2773614910240706,0.019711175404847302,0.022806269066055575,0.02232455304279979,0.023213690092506685,0.0002558458072990521,0.0,0.0,0.0,0.0,0.147881304163398,0.13548865805442506,0.15489880217914526,0.005289373585925037,0
3,2,MANFIZ_noise,1.15,0.005,20,1.0,1.0,1.0,0.0,0.5201003708585468,0.5177515459611578,0.5228548451782801,0.0013438206944337253,0.2258349507605644,0.19445594254064286,0.25758930927983226,0.01858256885967735,0.007354843529284661,0.0070672017293973615,0.007745295518169607,0.00016252385116644676,0.0,0.0,0.0,0.0,0.16753395462989512,0.14711192843146995,0.17654544341377149,0.007501621631414616,0
3,2,MANFIZ_noise,1.15,0.01,20,1.0,1.0,1.0,0.0,0.5201146593031816,0.5177816741454326,0.5228652642270719,0.0013406587488064008,0.22496353097160446,0.19357695116615117,0.2565812177267797,0.01840713299712128,0.012234831944255922,0.011962449503081344,0.012512601642590526,0.0001582417464999905,0.0,0.0,0.0,0.0,0.1586498004030796,0.1432325558448042,0.16844525113692724,0.0069320562571791615,0
3,2,MANFIZ_noise,1.15,0.02,20,1.0,1.0,1.0,0.0,0.5201659360377726,0.5178614808067659,0.5229038109072317,0.0013331726408597777,0.2229331778970173,0.19185320562479644,0.2541080269040053,0.018045059888387085,0.02305969374390739,0.022568796401603395,0.023394116344091078,0.0002557997231956971,0.0,0.0,0.0,0.0,0.1373773374387954,0.12236255714665929,0.14693171612073783,0.007389914766104248,0
3,2,MANFIZ_noise,1.3,0.005,20,1.0,1.0,1.0,0.0,0.5322964382984613,0.5295383436690554,0.5354206201141513,0.0015347650662367095,0.2092296007898465,0.18013695813882025,0.23730565134066597,0.016960727574979528,0.008995491662886084,0.008560649758699277,0.009653591474587848,0.00028820289480142744,0.0,0.0,0.0,0.0,0.1494532401309844,0.116481571776299,0.1616535266488564,0.010653516403217527,0
3,2,MANFIZ_noise,1.3,0.01,20,1.0,1.0,1.0,0.0,0.5323099930425512,0.5295661258836392,0.535429847842102,0.001531807091482836,0.20847916411166387,0.17939958425968386,0.23610078619764732,0.016792539832382925,0.01328798653105454,0.01290746481889075,0.013754038482495628,0.0002396355083117464,0.0,0.0,0.0,0.0,0.14131455597306475,0.11572124139279913,0.15307869017254583,0.0096106940567748,0
3,2,MANFIZ_noise,1.3,0.02,20,1.0,1.0,1.0,0.0,0.5323577803110836,0.5296400452631829,0.5354649337126167,0.0015250727433729348,0.20675436524031882,0.1779511883316611,0.23373577856390512,0.016431281548226515,0.023644523915597026,0.023112716240048955,0.02403756348200467,0.00028321738920995305,0.0,0.0,0.0,0.0,0.12251542118623925,0.09669940792801901,0.13616662039885208,0.010683765271798536,0
3,2,MANFIZ_validation,1.0,0.005,20,1.0,1.0,1.0,0.0,0.3701826921365589,0.36825233805172336,0.37239232159703956,0.0011070286636110443,0.18069178448541354,0.15570539148810075,0.2065260070726411,0.015005403463597912,0.006555425994202576,0.00634654911234751,0.006837123919282396,0.00011118349465154808,0.0,0.0,0.0,0.0,0.11151929876129638,0.10239276613807059,0.11797613411029284,0.004239464953036145,0
3,2,MANFIZ_validation,1.0,0.01,20,1.0,1.0,1.0,0.0,0.37019819609975096,0.36828435998681625,0.3724051294632265,0.0011029975693157786,0.17990276815113806,0.15491531998218108,0.20518000963493127,0.014831459458958163,0.011767869564293864,0.011542059135752689,0.01196752696791655,0.00013865416617032768,0.0,0.0,0.0,0.0,0.1019005165562703,0.09518165710917888,0.1080467950621101,0.00415803742318999,0
3,2,MANFIZ_validation,1.0,0.02,20,1.0,1.0,1.0,0.0,0.37025329157727266,0.3683698156559059,0.37245208771701194,0.001093327720991059,0.17801262122895992,0.15333476477312405,0.20255077515021128,0.014500024181562801,0.022806269066055575,0.02232455304279979,0.023213690092506685,0.0002558458072990521,0.0,0.0,0.0,0.0,0.08011230820918105,0.06755933370524127,0.0870671412828306,0.005250816840322973,0
3,2,MANFIZ_validation,1.15,0.005,20,1.0,1.0,1.0,0.0,0.3827619573953293,0.3804137140944718,0.38536592482500825,0.0013098338198722663,0.16621009750779345,0.14289550656572428,0.1897095402150922,0.01379888947932621,0.007354843529284661,0.0070672017293973615,0.007745295518169607,0.00016252385116644676,0.0,0.0,0.0,0.0,0.09944302347923119,0.07760050759147892,0.1085063848986624,0.007776171738441836,0
3,2,MANFIZ_validation,1.15,0.01,20,1.0,1.0,1.0,0.0,0.3827762458399643,0.3804438422787478,0.38537634387379954,0.0013056142565959997,0.16557030243606194,0.14225198538983969,0.18896730865493405,0.013669014842010486,0.012234831944255922,0.011962449503081344,0.012512601642590526,0.0001582417464999905,0.0,0.0,0.0,0.0,0.0907451589461901,0.07436868021638744,0.09987379877692357,0.0070924368658375455,0
3,2,MANFIZ_validation,1.15,0.02,20,1.0,1.0,1.0,0.0,0.3828275225745547,0.3805236489400801,0.38541489055395933,0.0012960692210377722,0.16408157515873398,0.1409927864635285,0.18714864469075398,0.013400191387769694,0.02305969374390739,0.022568796401603395,0.023394116344091078,0.0002557997231956971,0.0,0.0,0.0,0.0,0.06932485337974692,0.05349868151824254,0.07841345875579231,0.007388234242416892,0
3,2,MANFIZ_validation,1.3,0.005,20,1.0,1.0,1.0,0.0,0.39463931565959154,0.3918661580805768,0.39758779635360897,0.0014928088225351734,0.15512995068767227,0.13334587464446168,0.17607184756710365,0.01269734197341307,0.008995491662886084,0.008560649758699277,0.009653591474587848,0.00028820289480142744,0.0,0.0,0.0,0.0,0.08089479853686742,0.04471869456992192,0.09370194169885387,0.011463005941376314,0
3,2,MANFIZ_validation,1.3,0.01,20,1.0,1.0,1.0,0.0,0.39465287040368163,0.39189394029516184,0.3975970240815588,0.0014886433328386275,0.15457485662880366,0.1328020595333996,0.17517796393613283,0.012572112859348464,0.01328798653105454,0.01290746481889075,0.013754038482495628,0.0002396355083117464,0.0,0.0,0.0,0.0,0.07291584965717013,0.043958364186422044,0.08656389130559171,0.010506706381989785,0
3,2,MANFIZ_validation,1.3,0.02,20,1.0,1.0,1.0,0.0,0.3947006576722139,0.3919678596747056,0.39763210995207554,0.0014795811543867523,0.15330064101951518,0.13173601644140384,0.17342553851956904,0.012302689060562162,0.023644523915597026,0.023112716240048955,0.02403756348200467,0.00028321738920995305,0.0,0.0,0.0,0.0,0.05384520040978421,0.025564863137757618,0.06757359899138332,0.01103297235841897,0
