Method,System,Amplitude,NoiseStd,Replicate,Output,RMSE,MAE,R2,PICP,MPIW,NMPIW,Violations,MaxExcess,MinSlack
MANFIZ_validation,3,1.15,0.02,15,1,0.02220469385193255,0.01866919463336975,0.9962111433666827,1.0,0.3391418492192032,0.20294875142305097,0,0.0,0.05980313694281092
MANFIZ_validation,3,1.15,0.02,15,2,0.023164524616238556,0.01934629781903887,0.9977773418258614,1.0,0.38443979820186597,0.1796155718239211,0,0.0,0.06579834588679678
MANFIZ_noise,3,1.15,0.005,16,1,0.006587820122459536,0.005389286000279375,0.9996786495560058,1.0,0.46467751531450874,0.2650946058282144,0,0.0,0.14785141362867504
MANFIZ_noise,3,1.15,0.005,16,2,0.007218621263529558,0.005832423803549183,0.9997815872301389,1.0,0.5193925843831059,0.23145660858792122,0,0.0,0.17504675895806115
MANFIZ_validation,3,1.15,0.005,16,1,0.006587820122459536,0.005389286000279375,0.9996786495560058,1.0,0.3375839997955825,0.1925888264663529,0,0.0,0.08719373462213545
MANFIZ_validation,3,1.15,0.005,16,2,0.007218621263529558,0.005832423803549183,0.9997815872301389,1.0,0.3821362736374943,0.17029116043235754,0,0.0,0.1076206605183517
MANFIZ_noise,3,1.15,0.01,16,1,0.01151545400286949,0.009682526713182473,0.9990200507890145,1.0,0.4646996764568558,0.26538952449776515,0,0.0,0.14623624729429346
MANFIZ_noise,3,1.15,0.01,16,2,0.012183240428898581,0.010127244820650898,0.9993781100192975,1.0,0.519417041275659,0.2304986774355012,0,0.0,0.16561177729593682
MANFIZ_validation,3,1.15,0.01,16,1,0.01151545400286949,0.009682526713182473,0.9990200507890145,1.0,0.3376061609379301,0.19280654379184128,0,0.0,0.08508323367888967
MANFIZ_validation,3,1.15,0.01,16,2,0.012183240428898581,0.010127244820650898,0.9993781100192975,1.0,0.38216073053004634,0.16958924323819372,0,0.0,0.09819242481670529
MANFIZ_noise,3,1.15,0.02,16,1,0.02216648409997754,0.018820578205845588,0.9963871367324374,1.0,0.4647644583935334,0.2636697309726896,0,0.0,0.1252980478236974
MANFIZ_noise,3,1.15,0.02,16,2,0.023094432985158175,0.01941852110768751,0.9977686876885918,1.0,0.5194938734950421,0.2286179461575426,0,0.0,0.14209029202113455
MANFIZ_validation,3,1.15,0.02,16,1,0.02216648409997754,0.018820578205845588,0.9963871367324374,1.0,0.3376709428746058,0.19156715849742037,0,0.0,0.06392205080357707
MANFIZ_validation,3,1.15,0.02,16,2,0.023094432985158175,0.01941852110768751,0.9977686876885918,1.0,0.38223756274942916,0.1682144313890033,0,0.0,0.07467093954190303
MANFIZ_noise,3,1.15,0.005,17,1,0.006735768926618684,0.005487209471903027,0.9996742337933712,1.0,0.46607666536849157,0.2502027680218054,0,0.0,0.15062250831487078
MANFIZ_noise,3,1.15,0.005,17,2,0.0071959544018113265,0.005774578220749105,0.9997835341441258,1.0,0.5206057789723146,0.25758930927983226,0,0.0,0.16541451424130543
MANFIZ_validation,3,1.15,0.005,17,1,0.006735768926618684,0.005487209471903027,0.9996742337933712,1.0,0.3389822967490153,0.18197501668515503,0,0.0,0.08955192574190451
MANFIZ_validation,3,1.15,0.005,17,2,0.0071959544018113265,0.005774578220749105,0.9997835341441258,1.0,0.383416079022385,0.1897095402150922,0,0.0,0.0983963879765351
MANFIZ_noise,3,1.15,0.01,17,1,0.011631838604524943,0.009706327222196382,0.9990285530833707,1.0,0.46608054527057957,0.2499330815915964,0,0.0,0.14623046513311902
MANFIZ_noise,3,1.15,0.01,17,2,0.012053767028913236,0.009907853510398905,0.9993927073925386,1.0,0.5206073832430049,0.2565812177267797,0,0.0,0.15914926786558098
MANFIZ_validation,3,1.15,0.01,17,1,0.011631838604524943,0.009706327222196382,0.9990285530833707,1.0,0.3389861766511045,0.18177943835475477,0,0.0,0.08510963147415229
MANFIZ_validation,3,1.15,0.01,17,2,0.012053767028913236,0.009907853510398905,0.9993927073925386,1.0,0.383417683293077,0.18896730865493405,0,0.0,0.09216318701199509
MANFIZ_noise,3,1.15,0.02,17,1,0.022237422088996768,0.018693771084420406,0.9964533803090414,1.0,0.4661037164435592,0.24899540529139774,0,0.0,0.1329485802583469
MANFIZ_noise,3,1.15,0.02,17,2,0.022753930007912832,0.01893061251864364,0.997837897679838,1.0,0.520629115943814,0.2541080269040053,0,0.0,0.14296923996774152
MANFIZ_validation,3,1.15,0.02,17,1,0.022237422088996768,0.018693771084420406,0.9964533803090414,1.0,0.3390093478240826,0.18110083009658076,0,0.0,0.07148305364120765
MANFIZ_validation,3,1.15,0.02,17,2,0.022753930007912832,0.01893061251864364,0.997837897679838,1.0,0.383439415993885,0.18714864469075398,0,0.0,0.07598315911415564
MANFIZ_noise,3,1.15,0.005,18,1,0.00653767630837576,0.005307460488715946,0.9996908934278372,1.0,0.4662623012841358,0.25323432820548486,0,0.0,0.14492455400135348
MANFIZ_noise,3,1.15,0.005,18,2,0.007221828166579238,0.005783504588646061,0.9997791714258953,1.0,0.5212387398554794,0.23934536812250282,0,0.0,0.1694073174102691
MANFIZ_validation,3,1.15,0.005,18,1,0.00653767630837576,0.005307460488715946,0.9996908934278372,1.0,0.3391357552975475,0.1841899182642673,0,0.0,0.08435931875816546
MANFIZ_validation,3,1.15,0.005,18,2,0.007221828166579238,0.005783504588646061,0.9997791714258953,1.0,0.38378394540290905,0.17622809409261173,0,0.0,0.101560800893987
MANFIZ_noise,3,1.15,0.01,18,1,0.011229198660306838,0.00933817456025988,0.9990886937338381,1.0,0.4662615457137484,0.2533305352615115,0,0.0,0.13783854856322425
MANFIZ_noise,3,1.15,0.01,18,2,0.012142846031918023,0.009944182092439838,0.9993756982538885,1.0,0.5212335534082215,0.23802503969480696,0,0.0,0.15968310867271723
MANFIZ_validation,3,1.15,0.01,18,1,0.011229198660306838,0.00933817456025988,0.9990886937338381,1.0,0.33913499972716066,0.18425978251172107,0,0.0,0.07727331332003623
MANFIZ_validation,3,1.15,0.01,18,2,0.012142846031918023,0.009944182092439838,0.9993756982538885,1.0,0.3837787589556514,0.1752553221816472,0,0.0,0.09183659215643514
MANFIZ_noise,3,1.15,0.02,18,1,0.02141777214539451,0.017941252955758685,0.9966926410991999,1.0,0.46628283586363256,0.2516274352769528,0,0.0,0.12366805958140203
MANFIZ_noise,3,1.15,0.02,18,2,0.022947990798623977,0.01910937361323974,0.9977718120579844,1.0,0.5212507412637757,0.23531057593338991,0,0.0,0.13145880853023958
MANFIZ_validation,3,1.15,0.02,18,1,0.02141777214539451,0.017941252955758685,0.9966926410991999,1.0,0.3391562898770449,0.18302416648415104,0,0.0,0.06310282433821403
MANFIZ_validation,3,1.15,0.02,18,2,0.022947990798623977,0.01910937361323974,0.9977718120579844,1.0,0.38379594681120527,0.17325873737097278,0,0.0,0.06322806698240693
MANFIZ_noise,3,1.15,0.005,19,1,0.006788563335527838,0.005541213474230521,0.9996527689818417,1.0,0.46612482816697715,0.2984845002246145,0,0.0,0.13738961183340234
MANFIZ_noise,3,1.15,0.005,19,2,0.007503436362176665,0.005990711410990856,0.9997738879000156,1.0,0.5210674626338421,0.22247440732600915,0,0.0,0.17162132048704906
MANFIZ_validation,3,1.15,0.005,19,1,0.006788563335527838,0.005541213474230521,0.9996527689818417,1.0,0.3390769055042674,0.2171289632332018,0,0.0,0.07607734946242542
MANFIZ_validation,3,1.15,0.005,19,2,0.007503436362176665,0.005990711410990856,0.9997738879000156,1.0,0.3838265753201234,0.16387818465710177,0,0.0,0.10355437359530548
MANFIZ_noise,3,1.15,0.01,19,1,0.011675769214746376,0.009714268241111842,0.9989725347037802,1.0,0.4661295980243963,0.2994835216725313,0,0.0,0.12765270502477055
MANFIZ_noise,3,1.15,0.01,19,2,0.012390872643054994,0.0101804009843848,0.9993837026391298,1.0,0.5210722113267918,0.22172805493619496,0,0.0,0.16112777251270505
MANFIZ_validation,3,1.15,0.01,19,1,0.011675769214746376,0.009714268241111842,0.9989725347037802,1.0,0.33908167536168593,0.21785652467111688,0,0.0,0.06634044265379364
MANFIZ_validation,3,1.15,0.01,19,2,0.012390872643054994,0.0101804009843848,0.9993837026391298,1.0,0.3838313240130738,0.16332894183763852,0,0.0,0.09306082562096146
MANFIZ_noise,3,1.15,0.02,19,1,0.022289460441083268,0.01870214974363566,0.996257565119021,1.0,0.46615646253162407,0.29797722828738327,0,0.0,0.1081820413594698
MANFIZ_noise,3,1.15,0.02,19,2,0.0232613749535794,0.019362949453620888,0.9978315231339611,1.0,0.5211062489542008,0.22026068589050277,0,0.0,0.14014157126259885
MANFIZ_validation,3,1.15,0.02,19,1,0.022289460441083268,0.01870214974363566,0.996257565119021,1.0,0.33910853986891476,0.21676546593380291,0,0.0,0.04686977898849287
MANFIZ_validation,3,1.15,0.02,19,2,0.0232613749535794,0.019362949453620888,0.9978315231339611,1.0,0.3838653616404805,0.1622518402230274,0,0.0,0.07207462437085525
MANFIZ_noise,3,1.15,0.005,20,1,0.006707284371271948,0.005430825704872663,0.9996552258105793,1.0,0.46554659228571765,0.24576008207891706,0,0.0,0.13103693116217782
MANFIZ_noise,3,1.15,0.005,20,2,0.007321923389245446,0.005849837624215815,0.9997738580097334,1.0,0.5203084357643982,0.24022802352857925,0,0.0,0.1583328457855169
MANFIZ_validation,3,1.15,0.005,20,1,0.006707284371271948,0.005430825704872663,0.9996552258105793,1.0,0.338408238080543,0.17864428124911313,0,0.0,0.07041310199269303
MANFIZ_validation,3,1.15,0.005,20,2,0.007321923389245446,0.005849837624215815,0.9997738580097334,1.0,0.38302420407925575,0.17684346665336678,0,0.0,0.08957410552955396
MANFIZ_noise,3,1.15,0.01,20,1,0.011612758445149175,0.00972499212670447,0.9989665780344695,1.0,0.465560631086729,0.24606776105653946,0,0.0,0.12417978051473685
MANFIZ_noise,3,1.15,0.01,20,2,0.01219025886105047,0.010046823608370404,0.9993736678870374,1.0,0.5203337027139547,0.23875937593364427,0,0.0,0.15061426028507438
MANFIZ_validation,3,1.15,0.01,20,1,0.011612758445149175,0.00972499212670447,0.9989665780344695,1.0,0.3384222768815567,0.17886996108222844,0,0.0,0.06355595134525205
MANFIZ_validation,3,1.15,0.01,20,2,0.01219025886105047,0.010046823608370404,0.9993736678870374,1.0,0.38304947102881365,0.17576538320991472,0,0.0,0.08185552002911145
MANFIZ_noise,3,1.15,0.02,20,1,0.022293606637580166,0.018947728322552065,0.9961964437097343,1.0,0.4656044733193796,0.24534725799235166,0,0.0,0.11046608634989716
MANFIZ_noise,3,1.15,0.02,20,2,0.023016339766536602,0.019154103379633372,0.9977722320620952,1.0,0.5204043378132932,0.23588482830749058,0,0.0,0.13517740942867376
MANFIZ_validation,3,1.15,0.02,20,1,0.022293606637580166,0.018947728322552065,0.9961964437097343,1.0,0.3384661191142065,0.1783525266756213,0,0.0,0.04984225718041235
MANFIZ_validation,3,1.15,0.02,20,2,0.023016339766536602,0.019154103379633372,0.9977722320620952,1.0,0.38312010612814973,0.17365770015470017,0,0.0,0.06641866917271083
MANFIZ_noise,3,1.3,0.005,1,1,0.008676992134747728,0.00637812329542571,0.9995826620399327,1.0,0.4714385814241495,0.25013783255404715,0,0.0,0.10128918433696452
MANFIZ_noise,3,1.3,0.005,1,2,0.008745820056208789,0.006822374073954444,0.9997293725051577,1.0,0.5303098531976695,0.2004481304600518,0,0.0,0.14410312308977147
MANFIZ_validation,3,1.3,0.005,1,1,0.008676992134747728,0.00637812329542571,0.9995826620399327,1.0,0.34439056683971453,0.18272817146427356,0,0.0,0.04079294216080637
MANFIZ_validation,3,1.3,0.005,1,2,0.008745820056208789,0.006822374073954444,0.9997293725051577,1.0,0.3929572784149616,0.14853118669018775,0,0.0,0.07576689889406782
MANFIZ_noise,3,1.3,0.01,1,1,0.01262253371130789,0.010095171861417358,0.9991162759980076,1.0,0.47143833135364593,0.2493989253336552,0,0.0,0.10224438413957262
MANFIZ_noise,3,1.3,0.01,1,2,0.012959438491778578,0.010492505495969773,0.9994060023258001,1.0,0.5303225351028671,0.19965534382825886,0,0.0,0.1347864024648869
MANFIZ_validation,3,1.3,0.01,1,1,0.01262253371130789,0.010095171861417358,0.9991162759980076,1.0,0.3443903167692108,0.18218835674846323,0,0.0,0.04174814196341446
MANFIZ_validation,3,1.3,0.01,1,2,0.012959438491778578,0.010492505495969773,0.9994060023258001,1.0,0.3929699603201591,0.14794497187768937,0,0.0,0.06645017826918326
MANFIZ_noise,3,1.3,0.02,1,1,0.02232897099570381,0.01849804060430549,0.9972333221411323,1.0,0.47145850194309047,0.24792256219716227,0,0.0,0.08783347602235153
MANFIZ_noise,3,1.3,0.02,1,2,0.023112716240048955,0.019120433029169454,0.99811299491943,1.0,0.5303754587317654,0.19809884138657027,0,0.0,0.11615303316709027
MANFIZ_validation,3,1.3,0.02,1,1,0.02232897099570381,0.01849804060430549,0.9972333221411323,1.0,0.34441048735865604,0.18111271749605315,0,0.0,0.026384049361574402
MANFIZ_validation,3,1.3,0.02,1,2,0.023112716240048955,0.019120433029169454,0.99811299491943,1.0,0.39302288394905616,0.14679672044948908,0,0.0,0.047816808971386626
MANFIZ_noise,3,1.3,0.005,2,1,0.009234508326903104,0.0066622135553917996,0.9995311404729215,1.0,0.4706361431002592,0.21314102740577123,0,0.0,0.10325680694157655
MANFIZ_noise,3,1.3,0.005,2,2,0.009653591474587848,0.007320565900949424,0.9996629630260724,1.0,0.5295383436690554,0.1842378881335442,0,0.0,0.116481571776299
MANFIZ_validation,3,1.3,0.005,2,1,0.009234508326903104,0.0066622135553917996,0.9995311404729215,1.0,0.3434910464990829,0.1555597368132897,0,0.0,0.04187146070425202
MANFIZ_validation,3,1.3,0.005,2,2,0.009653591474587848,0.007320565900949424,0.9996629630260724,1.0,0.3918661580805768,0.13633874535984805,0,0.0,0.04471869456992192
MANFIZ_noise,3,1.3,0.01,2,1,0.012975048082611825,0.010289205490079119,0.9990741647606259,1.0,0.47065311174757646,0.21282743629274312,0,0.0,0.10390979605678094
MANFIZ_noise,3,1.3,0.01,2,2,0.013754038482495628,0.011056764362568337,0.999316393137178,1.0,0.5295661258836392,0.18332003091478014,0,0.0,0.11572124139279913
MANFIZ_validation,3,1.3,0.01,2,1,0.012975048082611825,0.010289205490079119,0.9990741647606259,1.0,0.343508015146402,0.15533293711404844,0,0.0,0.042524449819456425
MANFIZ_validation,3,1.3,0.01,2,2,0.013754038482495628,0.011056764362568337,0.999316393137178,1.0,0.39189394029516184,0.13566201790257598,0,0.0,0.043958364186422044
MANFIZ_noise,3,1.3,0.02,2,1,0.022491565246865453,0.018663478051279995,0.9972189891745094,1.0,0.4707019026565445,0.21159726910774623,0,0.0,0.10179668769393113
MANFIZ_noise,3,1.3,0.02,2,2,0.02394484799692397,0.01988938483780307,0.997932597605434,1.0,0.5296400452631829,0.18151805432352897,0,0.0,0.09669940792801901
MANFIZ_validation,3,1.3,0.02,2,1,0.022491565246865453,0.018663478051279995,0.9972189891745094,1.0,0.34355680605536976,0.15444101996277562,0,0.0,0.04037672377716546
MANFIZ_validation,3,1.3,0.02,2,2,0.02394484799692397,0.01988938483780307,0.997932597605434,1.0,0.3919678596747056,0.13433509018404358,0,0.0,0.025564863137757618
MANFIZ_noise,3,1.3,0.005,3,1,0.009302325844052136,0.006794104993815086,0.9994977448038477,1.0,0.47208310315078145,0.20754795714503405,0,0.0,0.08842208380683905
MANFIZ_noise,3,1.3,0.005,3,2,0.008835384476049713,0.006834112820384078,0.9997290393113737,1.0,0.5319942099700103,0.2096896792480985,0,0.0,0.138366367507688
MANFIZ_validation,3,1.3,0.005,3,1,0.009302325844052136,0.006794104993815086,0.9994977448038477,1.0,0.34486668295136774,0.15161816861528152,0,0.0,0.02798511897114514
MANFIZ_validation,3,1.3,0.005,3,2,0.008835384476049713,0.006834112820384078,0.9997290393113737,1.0,0.39419060208679063,0.15537330926750792,0,0.0,0.0695915144981246
MANFIZ_noise,3,1.3,0.01,3,1,0.013356940518969506,0.010671936725838957,0.9989657781937676,1.0,0.4720972522323843,0.2068449705535941,0,0.0,0.07720694211884158
MANFIZ_noise,3,1.3,0.01,3,2,0.013088511344494434,0.010714334921391988,0.9994055748385436,1.0,0.5320176469666348,0.2085738764016738,0,0.0,0.13200472628032878
MANFIZ_validation,3,1.3,0.01,3,1,0.013356940518969506,0.010671936725838957,0.9989657781937676,1.0,0.34488083203297143,0.15110629263151118,0,0.0,0.016769977283147663
MANFIZ_validation,3,1.3,0.01,3,2,0.013088511344494434,0.010714334921391988,0.9994055748385436,1.0,0.3942140390834154,0.15454891530834022,0,0.0,0.06412530271703351
MANFIZ_noise,3,1.3,0.02,3,1,0.023331679515321814,0.019485856012570683,0.9968549568317148,1.0,0.472141300294337,0.20546016589563254,0,0.0,0.05477672570699635
MANFIZ_noise,3,1.3,0.02,3,2,0.023341133675681087,0.01948663656058573,0.998111737696292,1.0,0.5320829810765234,0.20638496761708716,0,0.0,0.1173400868075169
MANFIZ_validation,3,1.3,0.02,3,1,0.023331679515321814,0.019485856012570683,0.9968549568317148,0.9994350282485875,0.34492488009492356,0.15009981766402183,1,0.005660239128697564,-0.005660239128697564
MANFIZ_validation,3,1.3,0.02,3,2,0.023341133675681087,0.01948663656058573,0.998111737696292,1.0,0.3942793731933032,0.15293354338067489,0,0.0,0.04971835698090288
MANFIZ_noise,3,1.3,0.005,4,1,0.009197715463937637,0.006708690287336627,0.9995637136811462,1.0,0.47146652517364773,0.2074609274635422,0,0.0,0.10155901655853558
MANFIZ_noise,3,1.3,0.005,4,2,0.009254191865548154,0.007049964410426377,0.9997070544805,1.0,0.5301719175798064,0.18013695813882025,0,0.0,0.1580893319790892
MANFIZ_validation,3,1.3,0.005,4,1,0.009197715463937637,0.006708690287336627,0.9995637136811462,1.0,0.34428770154828986,0.1514980217337639,0,0.0,0.041480425703712506
MANFIZ_validation,3,1.3,0.005,4,2,0.009254191865548154,0.007049964410426377,0.9997070544805,1.0,0.39245826504480874,0.13334587464446168,0,0.0,0.09044519272480413
MANFIZ_noise,3,1.3,0.01,4,1,0.013239553841945481,0.010600791133360288,0.9990965002782223,1.0,0.4714820873827275,0.2070729709525702,0,0.0,0.10154905091288174
MANFIZ_noise,3,1.3,0.01,4,2,0.013494208744900853,0.010891235773608758,0.9993775482624687,1.0,0.5301949439757551,0.17939958425968386,0,0.0,0.14752368375761674
MANFIZ_validation,3,1.3,0.01,4,1,0.013239553841945481,0.010600791133360288,0.9990965002782223,1.0,0.3443032637573694,0.1512165608044196,0,0.0,0.041470460058058684
MANFIZ_validation,3,1.3,0.01,4,2,0.013494208744900853,0.010891235773608758,0.9993775482624687,1.0,0.3924812914407574,0.1328020595333996,0,0.0,0.07987954450333165
MANFIZ_noise,3,1.3,0.02,4,1,0.02323285150387072,0.01936841736433355,0.9972229547712175,1.0,0.47153219311072764,0.2041645064347056,0,0.0,0.09724629757478437
MANFIZ_noise,3,1.3,0.02,4,2,0.02394985510112071,0.019838131135418602,0.9980429978819022,1.0,0.5302654326654692,0.1779511883316611,0,0.0,0.1263958081251152
MANFIZ_validation,3,1.3,0.02,4,1,0.02323285150387072,0.01936841736433355,0.9972229547712175,1.0,0.34435336948536976,0.1490984852090449,0,0.0,0.03640790708656251
MANFIZ_validation,3,1.3,0.02,4,2,0.02394985510112071,0.019838131135418602,0.9980429978819022,1.0,0.39255178013047165,0.13173601644140384,0,0.0,0.05875166887083012
MANFIZ_noise,3,1.3,0.005,5,1,0.008952048971435467,0.006504451730754328,0.9995100746260025,1.0,0.4735030129942618,0.25024783935532613,0,0.0,0.11312334232924778
MANFIZ_noise,3,1.3,0.005,5,2,0.008885772383217843,0.006960576040260802,0.9997341113474645,1.0,0.5338275677962807,0.22996213414880262,0,0.0,0.15372029020352304
MANFIZ_validation,3,1.3,0.005,5,1,0.008952048971435467,0.006504451730754328,0.9995100746260025,1.0,0.34641589400756717,0.18308189518276183,0,0.0,0.05225717281362681
MANFIZ_validation,3,1.3,0.005,5,2,0.008885772383217843,0.006960576040260802,0.9997341113474645,1.0,0.3962455685344203,0.17069458769869056,0,0.0,0.08360680965965417
MANFIZ_noise,3,1.3,0.01,5,1,0.013092575667811787,0.010475423115622051,0.998952709912847,1.0,0.47350609645009045,0.2488979425636009,0,0.0,0.10679837923286423
MANFIZ_noise,3,1.3,0.01,5,2,0.013248069761067524,0.010780524220870611,0.9994090430180395,1.0,0.5338292955637252,0.22900327954039737,0,0.0,0.14721187174928654
MANFIZ_validation,3,1.3,0.01,5,1,0.013092575667811787,0.010475423115622051,0.998952709912847,1.0,0.34641897746339784,0.18209474260636985,0,0.0,0.04550783002579217
MANFIZ_validation,3,1.3,0.01,5,2,0.013248069761067524,0.010780524220870611,0.9994090430180395,1.0,0.39624729630186617,0.16998304723295338,0,0.0,0.07709839120541769
MANFIZ_noise,3,1.3,0.02,5,1,0.023086994514643494,0.019240840060075894,0.9967504778179517,1.0,0.4735264318480755,0.2462487920693378,0,0.0,0.08850710340829293
MANFIZ_noise,3,1.3,0.02,5,2,0.023696941395359748,0.019736325321062047,0.9981107410693115,1.0,0.533850823505651,0.22613482486212974,0,0.0,0.1331187626207489
MANFIZ_validation,3,1.3,0.02,5,1,0.023086994514643494,0.019240840060075894,0.9967504778179517,1.0,0.34643931286138385,0.18015945167938968,0,0.0,0.02463303197394806
MANFIZ_validation,3,1.3,0.02,5,2,0.023696941395359748,0.019736325321062047,0.9981107410693115,1.0,0.3962688242437914,0.1678562197960968,0,0.0,0.06408264292546509
MANFIZ_noise,3,1.3,0.005,6,1,0.009154521249837295,0.006500806696502368,0.9994738936721068,1.0,0.47389389969197376,0.24328209330346093,0,0.0,0.1004469749638261
MANFIZ_noise,3,1.3,0.005,6,2,0.008785647570862953,0.0068657230228729065,0.9997456706931642,1.0,0.5354206201141513,0.21419637762973076,0,0.0,0.15560273701418417
MANFIZ_validation,3,1.3,0.005,6,1,0.009154521249837295,0.006500806696502368,0.9994738936721068,1.0,0.34679742262309005,0.17803479424999932,0,0.0,0.037766861236272625
MANFIZ_validation,3,1.3,0.005,6,2,0.008785647570862953,0.0068657230228729065,0.9997456706931642,1.0,0.39758779635360897,0.15905600675329554,0,0.0,0.08813467080013598
MANFIZ_noise,3,1.3,0.01,6,1,0.013098287972169075,0.010415350556067423,0.9989240488658336,1.0,0.473906143193279,0.24226126635932452,0,0.0,0.0932273170034576
MANFIZ_noise,3,1.3,0.01,6,2,0.013234482920516853,0.010826639146527166,0.9994229776367286,1.0,0.535429847842102,0.21322840521108694,0,0.0,0.15060363658566392
MANFIZ_validation,3,1.3,0.01,6,1,0.013098287972169075,0.010415350556067423,0.9989240488658336,1.0,0.3468096661243943,0.17728942768037503,0,0.0,0.031163479655991977
MANFIZ_validation,3,1.3,0.01,6,2,0.013234482920516853,0.010826639146527166,0.9994229776367286,1.0,0.3975970240815588,0.15833816456677288,0,0.0,0.08313557037161573
MANFIZ_noise,3,1.3,0.02,6,1,0.02292895171329434,0.01910828715477382,0.9967126779335229,1.0,0.4739447823492066,0.2388747595652573,0,0.0,0.07878832423428886
MANFIZ_noise,3,1.3,0.02,6,2,0.02384679845172884,0.01999015412387012,0.9981281202830093,1.0,0.5354649337126167,0.2109810130219964,0,0.0,0.13616662039885208
MANFIZ_validation,3,1.3,0.02,6,1,0.02292895171329434,0.01910828715477382,0.9967126779335229,1.0,0.3468483052803221,0.17481636809835557,0,0.0,0.017957369504413845
MANFIZ_validation,3,1.3,0.02,6,2,0.02384679845172884,0.01999015412387012,0.9981281202830093,1.0,0.39763210995207554,0.15667286517923115,0,0.0,0.06303987468508476
MANFIZ_noise,3,1.3,0.005,7,1,0.008625498113019298,0.006447785997807795,0.9995572197805008,1.0,0.4716480044300057,0.28296181061201786,0,0.0,0.11583337284474429
MANFIZ_noise,3,1.3,0.005,7,2,0.009140925251099925,0.007254485970718235,0.9997040926856273,1.0,0.5309378472721736,0.2065824926337648,0,0.0,0.15790192052176985
MANFIZ_validation,3,1.3,0.005,7,1,0.008625498113019298,0.006447785997807795,0.9995572197805008,1.0,0.3445500914882585,0.20671033656100748,0,0.0,0.05536277917467944
MANFIZ_validation,3,1.3,0.005,7,2,0.009140925251099925,0.007254485970718235,0.9997040926856273,1.0,0.3934427857566203,0.15308456876442889,0,0.0,0.09051725987159903
MANFIZ_noise,3,1.3,0.01,7,1,0.012639005809215828,0.01015876588308825,0.9990503495748451,1.0,0.4716524381101068,0.28313141470518,0,0.0,0.11002529356783913
MANFIZ_noise,3,1.3,0.01,7,2,0.013478470461822259,0.01099284358562871,0.9993564295811919,1.0,0.5309360103297747,0.20555896529128667,0,0.0,0.15069037432876675
MANFIZ_validation,3,1.3,0.01,7,1,0.012639005809215828,0.01015876588308825,0.9990503495748451,1.0,0.3445545251683589,0.2068349536045758,0,0.0,0.049649727892213946
MANFIZ_validation,3,1.3,0.01,7,2,0.013478470461822259,0.01099284358562871,0.9993564295811919,1.0,0.3934409488142231,0.15232591643433746,0,0.0,0.08330571367859593
MANFIZ_noise,3,1.3,0.02,7,1,0.022378390562144,0.018548991411649767,0.9970320246989858,1.0,0.4716778522910611,0.2805452288803885,0,0.0,0.09193933329210319
MANFIZ_noise,3,1.3,0.02,7,2,0.023853402367418765,0.019786254218775147,0.9979841525911982,1.0,0.5309537378117529,0.20355022273759882,0,0.0,0.13467609173886186
MANFIZ_validation,3,1.3,0.02,7,1,0.022378390562144,0.018548991411649767,0.9970320246989858,1.0,0.3445799393493146,0.20494975009488245,0,0.0,0.031563767616478014
MANFIZ_validation,3,1.3,0.02,7,2,0.023853402367418765,0.019786254218775147,0.9979841525911982,1.0,0.3934586762961998,0.15083913247923547,0,0.0,0.06634192434035202
MANFIZ_noise,3,1.3,0.005,8,1,0.008608115385785578,0.0064636370418284786,0.9995357562898411,1.0,0.4735214815062925,0.25110408931420364,0,0.0,0.11825773749130594
MANFIZ_noise,3,1.3,0.005,8,2,0.008560649758699277,0.006685731903877589,0.9997528922384822,1.0,0.533998593979936,0.23416645079225903,0,0.0,0.1460379300443126
MANFIZ_validation,3,1.3,0.005,8,1,0.008608115385785578,0.0064636370418284786,0.9995357562898411,1.0,0.34641607279633985,0.1837012593528386,0,0.0,0.05284589973889693
MANFIZ_validation,3,1.3,0.005,8,2,0.008560649758699277,0.006685731903877589,0.9997528922384822,1.0,0.39650558700495603,0.17387369007143944,0,0.0,0.07455067742823857
MANFIZ_noise,3,1.3,0.01,8,1,0.012633796274459461,0.010338828614512473,0.9990008742676103,1.0,0.47352694864086875,0.25030910451355354,0,0.0,0.11346334571080213
MANFIZ_noise,3,1.3,0.01,8,2,0.01290746481889075,0.010500417457189586,0.9994378576952944,1.0,0.5339937003282966,0.2336127765650591,0,0.0,0.13367360691285152
MANFIZ_validation,3,1.3,0.01,8,1,0.012633796274459461,0.010338828614512473,0.9990008742676103,1.0,0.34642153993091607,0.18312044476707937,0,0.0,0.04805150795839311
MANFIZ_validation,3,1.3,0.01,8,2,0.01290746481889075,0.010500417457189586,0.9994378576952944,1.0,0.3965006933533185,0.17346202366674518,0,0.0,0.062186354296777505
MANFIZ_noise,3,1.3,0.02,8,1,0.022382733146684985,0.01885431497029282,0.9968721791388587,1.0,0.4735553374719519,0.2482318602084201,0,0.0,0.10387456214979393
MANFIZ_noise,3,1.3,0.02,8,2,0.023256029010746186,0.019314255184966052,0.9981735833324061,1.0,0.5340063266140954,0.23218996196666866,0,0.0,0.10894602662839756
MANFIZ_validation,3,1.3,0.02,8,1,0.022382733146684985,0.01885431497029282,0.9968721791388587,1.0,0.34644992876199854,0.18160477452280685,0,0.0,0.03846272439738492
MANFIZ_validation,3,1.3,0.02,8,2,0.023256029010746186,0.019314255184966052,0.9981735833324061,1.0,0.3965133196391175,0.17240696976389358,0,0.0,0.03745877401232353
